order_id,customer_id,order_date,total_amount
97173,876,2023-12-14,84.63
97174,119,2023-08-25,979.36
97175,289,2023-08-04,527.27
97176,761,2024-03-04,325.12
97177,403,2023-07-20,381.61
97178,967,2024-05-23,144.06
97179,248,2023-11-25,620.73
97180,794,2023-10-25,137.05
97181,38,2024-06-03,491.9
97182,716,2024-02-24,110.32
97183,536,2023-11-07,914.57
97184,675,2023-11-12,211.24
97185,775,2024-03-17,385.25
97186,408,2023-09-12,29.86
97187,987,2023-10-29,33.97
97188,54,2024-02-21,38.02
97189,412,2024-01-09,96.77
97190,949,2023-12-16,220.59
97191,190,2023-09-15,76.54
97192,557,2024-01-26,395.64
97193,23,2023-12-04,728.81
97194,693,2023-09-04,928.29
97195,274,2023-12-01,471.67
97196,140,2024-05-06,96.1
97197,171,2023-09-07,293.73
97198,445,2024-03-25,163.66
97199,256,2023-10-30,617.3
97200,9,2023-08-11,342.23
97201,623,2024-03-10,463.17
97202,907,2024-06-23,441.83
97203,782,2024-03-18,897.46
97204,791,2024-05-03,773.14
97205,13,2023-08-23,466.9
97206,770,2023-11-28,517.25
97207,416,2024-02-23,354.61
97208,612,2023-11-21,338.58
97209,893,2024-03-02,829.37
97210,790,2024-06-14,659.1
97211,336,2024-05-13,651.56
97212,893,2023-11-27,767.58
97213,370,2024-03-08,637.06
97214,753,2023-11-30,860.33
97215,461,2024-06-13,109.53
97216,674,2023-09-03,899.62
97217,496,2024-01-02,149.82
97218,367,2024-03-28,979.23
97219,1000,2023-11-25,371.73
97220,522,2023-12-27,705.44
97221,573,2023-12-18,111.54
97222,20,2024-01-06,317.93
97223,345,2023-10-27,576.34
97224,593,2024-05-01,144.25
97225,414,2024-07-15,315.82
97226,268,2023-11-19,523.86
97227,176,2023-12-27,708.06
97228,433,2023-08-14,625.95
97229,860,2024-05-22,182.64
97230,776,2024-05-28,641.98
97231,152,2024-01-03,250.49
97232,344,2023-08-21,962.14
97233,402,2023-09-14,322.0
97234,822,2023-12-15,244.65
97235,299,2023-10-17,534.28
97236,198,2024-04-29,546.25
97237,659,2023-09-04,11.45
97238,701,2024-07-03,490.24
97239,857,2024-03-15,419.25
97240,103,2023-08-02,101.52
97241,135,2023-12-21,676.13
97242,348,2024-02-29,982.83
97243,428,2024-06-20,980.93
97244,480,2023-07-21,857.83
97245,58,2023-10-11,304.69
97246,695,2023-08-26,299.48
97247,194,2024-05-11,152.52
97248,543,2024-01-02,189.76
97249,556,2023-11-23,290.5
97250,900,2024-05-28,607.64
97251,78,2024-05-20,552.62
97252,160,2024-01-14,618.6
97253,751,2023-11-15,409.88
97254,395,2023-11-03,911.19
97255,471,2023-10-22,381.67
97256,758,2023-09-03,200.22
97257,477,2024-04-13,896.18
97258,716,2023-08-25,451.06
97259,680,2023-09-07,261.58
97260,667,2024-01-21,779.68
97261,649,2024-06-14,311.47
97262,293,2024-04-01,914.34
97263,740,2023-09-25,641.26
97264,112,2024-01-12,100.14
97265,401,2023-11-18,804.58
97266,999,2024-04-22,11.26
97267,785,2024-01-29,663.91
97268,12,2024-04-06,247.3
97269,879,2023-09-15,364.64
97270,355,2023-08-05,851.22
97271,955,2024-02-16,726.03
97272,679,2024-05-10,251.18
97273,753,2023-10-09,860.22
97274,316,2023-12-27,740.92
97275,587,2023-10-24,820.52
97276,494,2024-05-15,985.28
97277,69,2023-12-16,971.0
97278,515,2024-02-19,179.63
97279,835,2024-01-24,303.44
97280,256,2024-07-14,808.22
97281,785,2024-01-06,97.11
97282,41,2024-04-27,446.99
97283,818,2024-02-21,583.08
97284,216,2024-06-10,532.02
97285,946,2024-05-29,253.01
97286,310,2024-05-26,385.86
97287,695,2023-08-25,480.13
97288,454,2024-07-13,168.69
97289,132,2024-04-06,955.9
97290,549,2023-08-23,931.04
97291,971,2023-10-16,948.39
97292,550,2024-06-01,410.54
97293,945,2023-08-09,857.14
97294,238,2023-09-22,400.19
97295,643,2024-06-12,195.42
97296,800,2024-04-10,969.33
97297,523,2024-02-10,843.63
97298,147,2023-11-06,952.2
97299,90,2024-03-17,481.93
97300,984,2023-12-04,565.18
97301,189,2024-03-28,35.47
97302,942,2023-10-23,231.66
97303,3,2024-04-21,669.37
97304,888,2024-01-01,142.01
97305,221,2023-08-16,846.82
97306,162,2023-09-17,219.13
97307,888,2024-04-17,783.39
97308,93,2023-10-30,622.84
97309,21,2024-03-15,89.22
97310,890,2024-04-19,667.71
97311,954,2023-09-09,475.73
97312,922,2024-04-24,113.35
97313,398,2023-12-24,639.32
97314,222,2023-08-19,988.01
97315,549,2023-09-28,16.0
97316,473,2024-04-21,613.2
97317,461,2023-11-27,60.62
97318,639,2023-07-22,953.53
97319,522,2023-11-08,340.58
97320,552,2023-12-10,680.05
97321,976,2023-07-28,257.81
97322,972,2024-01-16,113.32
97323,476,2023-11-07,411.91
97324,609,2024-04-06,260.04
97325,153,2023-09-07,358.77
97326,84,2024-01-03,852.23
97327,780,2024-07-17,767.14
97328,487,2023-09-07,477.26
97329,51,2024-01-08,580.63
97330,232,2023-10-08,983.86
97331,38,2023-07-27,43.86
97332,967,2024-02-15,476.8
97333,727,2023-09-28,486.61
97334,425,2024-04-03,90.85
97335,594,2023-08-23,272.34
97336,335,2024-04-10,964.86
97337,481,2024-01-09,969.62
97338,216,2023-09-24,124.05
97339,547,2024-03-24,133.76
97340,210,2023-10-25,422.19
97341,517,2023-07-23,510.81
97342,848,2024-03-02,468.54
97343,86,2024-01-16,534.0
97344,687,2024-02-07,512.63
97345,474,2024-06-27,347.94
97346,615,2023-08-14,896.95
97347,790,2023-07-29,559.61
97348,823,2024-04-05,205.89
97349,287,2023-09-19,441.38
97350,230,2024-03-03,337.47
97351,420,2024-03-19,481.09
97352,505,2023-09-12,38.92
97353,108,2024-05-15,479.64
97354,405,2023-07-30,786.14
97355,43,2024-03-02,743.55
97356,552,2024-07-06,820.13
97357,478,2024-01-19,512.02
97358,486,2023-10-22,490.14
97359,427,2023-07-29,149.33
97360,642,2024-05-09,466.27
97361,601,2023-07-19,508.07
97362,748,2024-02-14,362.59
97363,129,2024-04-19,127.52
97364,875,2023-12-08,49.92
97365,452,2024-03-13,590.7
97366,136,2023-12-27,264.14
97367,735,2023-07-31,864.95
97368,531,2024-03-22,481.21
97369,465,2024-01-28,827.78
97370,363,2023-09-24,430.37
97371,162,2024-05-09,112.02
97372,685,2024-02-01,598.14
97373,443,2023-10-19,404.5
97374,937,2023-12-26,248.14
97375,134,2023-08-20,680.81
97376,904,2023-10-26,879.13
97377,824,2023-09-02,739.97
97378,69,2023-10-08,649.35
97379,730,2023-10-08,963.86
97380,251,2024-01-14,338.6
97381,706,2024-06-16,271.74
97382,380,2023-10-25,626.44
97383,398,2024-02-18,714.52
97384,170,2024-02-11,984.11
97385,337,2024-05-11,356.23
97386,604,2024-03-27,534.7
97387,193,2023-12-11,391.75
97388,807,2023-08-24,911.25
97389,795,2024-06-10,787.67
97390,795,2023-11-28,832.05
97391,432,2023-09-26,241.23
97392,480,2023-11-29,582.57
97393,788,2024-07-05,673.57
97394,853,2023-11-26,797.4
97395,232,2023-10-11,26.09
97396,498,2023-11-11,34.91
97397,680,2023-08-16,940.28
97398,837,2023-12-26,157.71
97399,561,2024-02-14,739.45
97400,753,2023-09-24,211.52
97401,614,2024-05-23,71.87
97402,554,2023-12-07,920.24
97403,583,2024-02-17,760.99
97404,838,2023-10-25,988.45
97405,99,2023-12-16,438.84
97406,723,2024-01-21,603.84
97407,623,2024-03-02,31.0
97408,767,2024-02-10,18.99
97409,36,2023-08-12,43.31
97410,396,2024-05-28,686.89
97411,188,2023-12-29,646.88
97412,79,2024-03-10,274.6
97413,676,2024-03-11,556.49
97414,489,2024-06-22,696.03
97415,995,2023-09-25,209.75
97416,991,2023-12-31,714.68
97417,284,2023-08-03,686.52
97418,294,2023-09-15,626.04
97419,784,2024-06-13,290.65
97420,652,2023-10-01,450.48
97421,509,2024-05-15,787.96
97422,487,2023-10-20,401.18
97423,200,2024-06-18,868.22
97424,718,2023-11-18,309.34
97425,838,2024-01-31,539.9
97426,974,2023-12-09,911.08
97427,403,2024-04-22,334.13
97428,848,2024-06-16,944.75
97429,131,2024-07-16,875.86
97430,51,2024-07-15,112.31
97431,79,2023-09-26,183.34
97432,177,2024-02-04,945.62
97433,743,2024-06-03,175.56
97434,342,2024-05-05,234.54
97435,24,2024-06-18,911.19
97436,293,2024-06-07,443.93
97437,982,2023-09-16,641.6
97438,572,2024-06-09,249.95
97439,938,2023-09-29,371.26
97440,315,2023-08-19,959.39
97441,525,2024-06-01,415.29
97442,125,2024-02-14,594.72
97443,757,2024-07-14,870.02
97444,875,2024-04-30,487.75
97445,676,2024-03-31,815.27
97446,733,2024-07-08,835.77
97447,815,2024-06-30,844.72
97448,304,2023-12-15,504.96
97449,474,2024-03-30,147.09
97450,51,2023-10-18,268.13
97451,146,2023-11-01,365.69
97452,454,2023-12-14,374.79
97453,971,2024-01-04,395.07
97454,871,2023-09-14,450.41
97455,371,2024-05-24,198.46
97456,971,2024-01-05,100.81
97457,746,2023-08-07,161.4
97458,594,2023-09-29,677.01
97459,739,2024-01-15,415.15
97460,839,2023-09-19,515.22
97461,385,2023-11-10,468.04
97462,356,2024-07-06,264.13
97463,319,2024-06-15,259.96
97464,883,2023-10-30,213.93
97465,907,2024-04-16,55.36
97466,730,2023-10-11,476.21
97467,465,2024-03-21,778.56
97468,147,2024-03-27,727.99
97469,99,2023-08-01,790.59
97470,605,2023-08-20,185.35
97471,962,2024-06-06,126.26
97472,608,2023-10-02,379.51
97473,395,2023-10-22,347.76
97474,509,2023-11-27,11.87
97475,334,2023-10-17,621.28
97476,772,2024-02-10,804.2
97477,40,2023-12-23,24.98
97478,369,2023-08-21,113.51
97479,392,2024-07-05,133.94
97480,430,2024-06-05,313.13
97481,365,2023-10-05,314.28
97482,663,2023-12-04,504.76
97483,27,2024-05-26,336.66
97484,402,2024-02-05,325.34
97485,359,2024-06-03,545.78
97486,320,2024-03-11,327.82
97487,166,2024-05-16,360.41
97488,335,2023-11-19,380.46
97489,550,2024-07-08,45.79
97490,741,2024-02-08,840.25
97491,879,2023-12-15,670.79
97492,872,2024-02-29,776.22
97493,266,2024-02-01,936.98
97494,99,2023-12-21,598.67
97495,949,2024-02-01,525.81
97496,731,2023-12-07,690.02
97497,997,2024-05-11,612.85
97498,765,2023-10-23,744.92
97499,567,2024-03-26,617.51
97500,839,2023-12-26,707.64
97501,208,2024-03-05,97.52
97502,869,2024-04-12,762.99
97503,285,2024-05-14,407.83
97504,222,2024-04-29,925.8
97505,539,2023-10-14,609.1
97506,244,2024-04-01,575.35
97507,649,2023-10-07,447.34
97508,678,2024-07-02,583.41
97509,672,2023-11-30,571.7
97510,459,2023-12-17,953.12
97511,236,2023-12-19,232.4
97512,354,2023-07-27,337.81
97513,813,2023-11-22,617.88
97514,530,2024-01-10,737.8
97515,208,2024-03-12,580.48
97516,62,2023-12-29,919.29
97517,590,2023-09-14,124.9
97518,793,2023-08-12,853.68
97519,451,2023-12-23,458.9
97520,352,2023-08-26,893.16
97521,948,2023-09-02,345.89
97522,567,2023-11-13,775.3
97523,961,2024-05-24,260.11
97524,189,2023-12-07,220.75
97525,822,2023-12-06,239.72
97526,749,2023-09-17,682.23
97527,218,2024-06-06,273.37
97528,158,2023-11-07,225.64
97529,463,2023-10-01,364.87
97530,749,2024-04-21,812.29
97531,529,2024-05-19,128.54
97532,739,2024-05-12,576.88
97533,426,2023-07-27,59.79
97534,632,2023-11-03,763.8
97535,450,2024-03-17,169.07
97536,860,2024-01-09,399.42
97537,688,2024-01-13,217.56
97538,488,2024-06-01,119.87
97539,202,2024-06-14,526.85
97540,560,2023-08-23,999.53
97541,403,2024-06-23,615.66
97542,461,2024-05-20,598.97
97543,368,2023-09-13,49.08
97544,341,2024-01-31,908.51
97545,621,2024-01-16,469.35
97546,419,2024-05-01,974.28
97547,538,2023-11-30,815.85
97548,294,2024-04-02,938.24
97549,780,2024-06-28,653.74
97550,799,2024-02-24,608.86
97551,365,2024-04-06,134.82
97552,573,2023-12-10,731.77
97553,367,2024-01-29,185.38
97554,47,2024-03-26,935.81
97555,46,2023-07-30,372.89
97556,713,2023-09-30,492.63
97557,536,2024-06-17,102.93
97558,927,2023-09-18,972.86
97559,201,2023-08-18,623.43
97560,817,2023-10-25,981.03
97561,753,2023-10-03,199.66
97562,64,2023-12-04,187.68
97563,662,2023-10-15,119.62
97564,534,2023-08-03,786.84
97565,453,2024-06-18,473.94
97566,426,2024-05-24,948.01
97567,818,2023-09-17,973.95
97568,522,2023-09-27,140.96
97569,786,2023-09-03,186.3
97570,571,2023-09-20,410.7
97571,185,2024-06-16,415.62
97572,882,2023-11-06,103.19
97573,143,2023-12-28,807.11
97574,740,2023-08-14,846.2
97575,587,2024-03-07,473.9
97576,786,2023-07-30,474.54
97577,146,2024-05-17,210.61
97578,703,2023-10-01,40.23
97579,999,2024-03-06,932.17
97580,984,2024-06-07,509.55
97581,411,2023-08-30,995.59
97582,321,2024-01-20,801.72
97583,631,2024-03-18,645.98
97584,762,2024-07-12,507.4
97585,685,2023-07-25,408.05
97586,305,2024-04-06,889.76
97587,340,2023-08-16,123.42
97588,802,2023-12-29,626.69
97589,270,2024-04-05,752.93
97590,823,2024-06-15,622.01
97591,71,2023-10-14,531.36
97592,23,2024-03-22,719.91
97593,647,2024-06-27,554.11
97594,264,2024-05-02,849.25
97595,801,2024-01-13,839.37
97596,633,2023-08-12,843.29
97597,375,2023-08-26,430.35
97598,968,2023-11-29,454.32
97599,253,2024-01-22,919.73
97600,304,2024-01-23,367.42
97601,121,2023-12-22,253.03
97602,517,2023-08-16,636.99
97603,322,2023-09-20,391.02
97604,184,2023-11-17,218.53
97605,961,2024-07-15,34.5
97606,392,2024-05-24,199.02
97607,609,2024-07-03,818.82
97608,457,2023-12-06,248.37
97609,984,2023-08-16,205.12
97610,750,2023-10-24,465.89
97611,170,2024-04-18,133.75
97612,195,2023-12-25,496.72
97613,54,2023-09-11,610.81
97614,996,2023-10-22,140.49
97615,814,2024-04-21,794.08
97616,913,2023-12-21,544.63
97617,59,2023-11-26,509.95
97618,100,2024-05-15,839.57
97619,673,2023-12-20,151.15
97620,751,2024-02-25,404.34
97621,165,2024-01-22,777.64
97622,615,2024-05-05,27.27
97623,669,2023-08-08,697.53
97624,329,2023-10-24,616.02
97625,637,2024-01-27,710.18
97626,875,2024-03-02,82.01
97627,354,2024-07-12,918.87
97628,642,2023-09-19,738.19
97629,322,2023-09-16,422.19
97630,855,2023-12-01,871.38
97631,973,2023-11-26,489.63
97632,49,2023-09-13,756.94
97633,637,2024-07-04,791.69
97634,542,2024-05-08,784.5
97635,473,2023-07-25,432.02
97636,47,2024-05-28,972.44
97637,895,2024-06-04,491.81
97638,363,2023-07-29,642.78
97639,652,2023-10-08,36.1
97640,830,2024-05-27,584.19
97641,115,2024-06-15,767.5
97642,808,2024-03-06,265.28
97643,729,2023-07-28,303.82
97644,176,2024-03-25,425.12
97645,575,2024-05-11,810.68
97646,642,2024-05-29,625.69
97647,779,2024-04-29,610.16
97648,65,2023-07-25,605.69
97649,77,2024-06-25,512.68
97650,196,2023-08-08,680.81
97651,473,2024-06-01,15.98
97652,39,2023-11-13,66.49
97653,406,2024-03-16,405.97
97654,714,2023-12-26,183.32
97655,158,2024-01-24,186.05
97656,377,2024-03-26,156.32
97657,83,2023-09-03,55.96
97658,839,2023-08-15,68.77
97659,462,2024-01-08,585.38
97660,922,2023-08-02,481.4
97661,554,2023-11-22,481.96
97662,138,2024-05-12,279.96
97663,368,2024-02-19,845.79
97664,893,2023-12-28,816.82
97665,438,2023-07-21,853.23
97666,652,2023-08-19,420.69
97667,726,2024-06-29,42.46
97668,650,2023-09-06,484.59
97669,1000,2023-11-12,761.78
97670,482,2024-01-01,889.98
97671,474,2023-09-03,340.14
97672,55,2024-03-19,242.91
97673,187,2023-11-04,300.3
97674,250,2024-03-05,844.55
97675,103,2024-04-19,772.39
97676,500,2023-12-09,746.5
97677,229,2023-12-03,814.35
97678,514,2024-01-28,42.51
97679,15,2024-03-03,856.11
97680,749,2024-03-25,457.63
97681,428,2023-10-10,322.73
97682,733,2024-01-20,775.95
97683,586,2023-08-07,572.43
97684,603,2024-02-02,100.67
97685,852,2023-08-24,565.3
97686,32,2024-02-01,776.5
97687,299,2023-09-01,867.5
97688,882,2024-03-16,66.82
97689,418,2023-12-04,818.88
97690,478,2024-02-14,204.21
97691,672,2023-08-23,915.7
97692,896,2024-02-13,353.65
97693,90,2024-04-18,715.5
97694,322,2023-08-24,694.13
97695,603,2023-11-28,745.72
97696,327,2024-01-19,512.02
97697,236,2024-02-15,415.87
97698,733,2023-09-07,544.44
97699,746,2023-09-23,681.13
97700,945,2024-06-14,281.55
97701,818,2024-05-22,211.83
97702,626,2024-04-01,907.89
97703,713,2024-03-11,433.5
97704,654,2024-07-11,375.35
97705,341,2023-10-12,405.49
97706,781,2023-11-27,386.53
97707,292,2023-10-02,261.86
97708,211,2023-11-14,977.32
97709,170,2024-04-01,763.57
97710,236,2023-12-19,617.82
97711,407,2024-02-15,885.92
97712,485,2024-05-22,955.87
97713,950,2023-10-20,137.34
97714,710,2023-08-09,755.6
97715,128,2024-06-06,620.9
97716,568,2024-01-13,107.97
97717,479,2023-09-13,447.77
97718,856,2024-01-10,287.95
97719,38,2024-01-02,584.57
97720,40,2024-02-20,35.94
97721,70,2024-05-12,773.6
97722,736,2024-05-23,79.57
97723,238,2023-07-29,948.58
97724,978,2023-12-05,21.11
97725,4,2023-11-24,94.07
97726,669,2023-10-26,87.05
97727,699,2024-01-24,761.81
97728,694,2023-11-19,283.55
97729,840,2024-05-18,693.11
97730,325,2023-11-02,582.29
97731,510,2024-04-25,109.78
97732,647,2023-08-21,581.52
97733,312,2024-05-15,506.69
97734,987,2023-09-05,453.15
97735,48,2024-04-01,551.2
97736,701,2023-12-26,622.39
97737,329,2024-06-24,523.64
97738,367,2024-01-03,20.45
97739,287,2024-04-29,286.3
97740,872,2023-11-11,485.0
97741,74,2023-07-20,292.03
97742,374,2024-03-18,916.0
97743,577,2024-06-05,494.31
97744,731,2023-10-15,827.15
97745,912,2024-02-12,401.05
97746,183,2024-03-19,725.17
97747,677,2023-08-19,628.81
97748,363,2024-05-14,51.36
97749,717,2024-05-16,441.13
97750,260,2024-04-22,921.57
97751,708,2023-07-24,337.9
97752,868,2024-04-09,571.4
97753,453,2023-11-24,441.68
97754,16,2024-03-07,114.16
97755,284,2024-06-19,452.06
97756,735,2023-12-12,787.79
97757,202,2023-07-26,770.12
97758,769,2023-11-10,963.13
97759,486,2024-03-24,834.64
97760,919,2024-04-12,145.4
97761,290,2023-10-29,58.1
97762,696,2024-03-21,601.7
97763,762,2024-04-26,305.76
97764,312,2024-02-25,75.64
97765,107,2023-11-10,952.59
97766,279,2024-03-13,799.55
97767,147,2023-11-27,335.77
97768,115,2024-04-28,368.03
97769,919,2023-08-02,605.57
97770,724,2024-05-18,776.54
97771,514,2024-04-29,152.98
97772,671,2024-06-28,14.74
97773,963,2024-02-02,729.26
97774,377,2023-10-24,388.78
97775,345,2024-04-19,67.31
97776,296,2024-06-05,569.25
97777,755,2024-05-09,632.76
97778,24,2023-08-16,60.93
97779,639,2024-02-28,158.71
97780,230,2024-07-11,33.01
97781,856,2023-12-27,394.83
97782,441,2023-08-17,967.72
97783,363,2024-05-08,278.36
97784,536,2024-04-20,706.84
97785,93,2024-04-21,73.61
97786,278,2023-12-29,171.78
97787,143,2023-10-23,110.38
97788,882,2023-09-19,607.36
97789,783,2024-04-20,851.14
97790,938,2024-04-27,215.47
97791,97,2024-03-24,464.77
97792,810,2024-01-20,302.24
97793,34,2023-08-11,427.59
97794,912,2024-01-04,558.99
97795,442,2023-10-27,954.24
97796,402,2023-11-07,822.47
97797,662,2023-10-18,394.35
97798,923,2023-08-07,580.85
97799,335,2023-09-08,24.19
97800,98,2024-06-21,862.35
97801,691,2024-03-17,62.48
97802,923,2024-06-02,352.13
97803,567,2023-11-21,767.77
97804,29,2023-11-30,330.07
97805,921,2023-08-28,40.12
97806,691,2024-05-21,273.59
97807,812,2023-08-20,970.83
97808,341,2023-11-30,207.58
97809,875,2024-01-18,813.4
97810,754,2023-09-16,637.19
97811,865,2024-05-15,844.44
97812,198,2023-08-09,22.91
97813,357,2024-03-29,422.58
97814,658,2023-11-16,38.32
97815,863,2024-04-23,209.99
97816,67,2023-11-13,689.7
97817,975,2024-04-25,558.42
97818,261,2023-12-12,239.56
97819,882,2023-12-12,167.09
97820,671,2024-05-12,288.11
97821,964,2024-05-02,693.46
97822,57,2023-10-28,533.4
97823,470,2023-08-13,202.19
97824,821,2024-03-11,650.73
97825,187,2023-08-03,934.55
97826,445,2024-04-21,399.56
97827,607,2023-10-24,333.64
97828,19,2024-02-09,907.5
97829,324,2023-09-28,632.1
97830,575,2024-04-27,53.86
97831,833,2024-03-21,899.31
97832,161,2023-10-04,620.02
97833,193,2023-10-04,406.8
97834,430,2024-06-08,871.38
97835,845,2023-10-17,926.04
97836,432,2024-01-08,75.85
97837,130,2024-03-08,439.58
97838,711,2024-01-14,16.15
97839,443,2023-11-20,897.88
97840,79,2024-07-07,159.31
97841,763,2023-12-15,185.67
97842,79,2023-10-29,592.24
97843,845,2024-06-30,272.12
97844,122,2023-12-28,84.37
97845,913,2023-09-04,803.41
97846,690,2024-04-28,999.57
97847,618,2024-05-05,126.41
97848,829,2023-10-30,757.85
97849,721,2024-01-08,863.51
97850,584,2023-11-21,589.36
97851,960,2024-02-01,484.0
97852,549,2024-03-14,988.21
97853,732,2024-05-12,99.62
97854,823,2023-08-31,329.49
97855,683,2024-07-15,508.13
97856,787,2024-01-10,606.9
97857,243,2024-04-18,450.35
97858,930,2023-10-20,997.44
97859,372,2023-11-21,143.96
97860,136,2023-10-16,206.22
97861,845,2024-07-18,819.59
97862,631,2023-11-22,896.83
97863,973,2023-11-09,883.12
97864,252,2024-05-20,897.57
97865,150,2023-09-08,745.65
97866,150,2024-02-25,310.15
97867,977,2024-05-12,372.39
97868,292,2023-10-08,625.37
97869,763,2023-11-02,831.95
97870,215,2024-03-22,328.19
97871,473,2024-04-10,570.97
97872,969,2023-10-07,695.02
97873,62,2023-09-04,799.11
97874,218,2023-12-10,124.91
97875,568,2024-04-15,514.95
97876,122,2023-08-03,594.52
97877,824,2024-07-06,897.32
97878,373,2023-10-12,829.58
97879,186,2024-03-14,356.13
97880,376,2023-08-26,565.19
97881,678,2024-04-20,431.85
97882,221,2024-01-13,557.56
97883,112,2023-09-01,519.2
97884,548,2023-09-05,748.98
97885,88,2024-03-03,265.09
97886,113,2023-11-25,571.1
97887,722,2024-03-29,745.94
97888,934,2024-07-11,201.9
97889,837,2023-10-16,160.47
97890,747,2024-05-29,821.09
97891,299,2023-10-12,382.22
97892,744,2023-11-08,190.26
97893,919,2024-06-08,665.6
97894,684,2024-06-14,328.52
97895,336,2024-03-01,208.79
97896,684,2024-04-20,624.66
97897,194,2024-05-23,753.3
97898,692,2023-12-23,550.93
97899,166,2024-03-27,306.0
97900,446,2024-07-16,24.57
97901,51,2024-02-19,583.77
97902,211,2023-08-09,891.23
97903,334,2024-03-06,429.64
97904,62,2023-11-23,660.9
97905,410,2023-10-14,282.95
97906,334,2024-07-18,146.38
97907,853,2023-10-16,728.95
97908,272,2023-10-25,59.31
97909,11,2023-12-14,870.4
97910,360,2024-02-06,455.6
97911,205,2023-08-10,429.22
97912,847,2023-12-14,202.52
97913,792,2023-12-09,178.4
97914,218,2024-06-18,908.58
97915,327,2024-05-04,738.65
97916,97,2023-11-23,714.82
97917,31,2023-10-26,346.71
97918,937,2024-04-21,272.92
97919,320,2023-07-26,491.91
97920,815,2023-08-09,82.71
97921,408,2023-10-11,216.44
97922,278,2023-11-12,777.18
97923,209,2024-07-13,185.18
97924,224,2023-10-01,406.73
97925,565,2024-03-31,253.47
97926,998,2024-04-03,998.58
97927,219,2024-05-24,968.51
97928,958,2023-12-10,43.41
97929,449,2023-09-01,341.72
97930,763,2024-02-06,946.38
97931,60,2024-05-29,286.92
97932,98,2023-08-21,958.08
97933,451,2024-07-11,323.18
97934,930,2023-08-29,625.31
97935,947,2023-09-05,524.94
97936,556,2023-11-02,131.59
97937,131,2023-09-07,895.97
97938,242,2024-07-06,81.97
97939,951,2024-04-20,768.12
97940,726,2024-06-26,863.96
97941,667,2023-12-23,215.04
97942,567,2023-11-24,965.98
97943,482,2023-09-07,793.68
97944,890,2024-03-13,987.8
97945,869,2023-08-03,960.89
97946,692,2024-06-19,854.51
97947,504,2023-07-24,680.69
97948,252,2024-03-12,366.3
97949,665,2024-02-22,426.46
97950,595,2024-01-19,79.05
97951,552,2023-08-03,499.07
97952,728,2023-09-13,752.57
97953,871,2024-01-26,206.78
97954,466,2024-01-08,715.87
97955,460,2023-09-17,365.1
97956,214,2024-04-20,359.22
97957,32,2023-10-14,563.59
97958,17,2023-11-29,785.26
97959,171,2023-10-11,156.04
97960,81,2023-08-20,816.25
97961,676,2024-04-28,424.37
97962,804,2023-09-28,75.93
97963,257,2024-03-01,230.99
97964,785,2024-01-14,180.4
97965,757,2023-09-29,859.8
97966,706,2023-11-09,738.42
97967,494,2024-02-13,301.17
97968,868,2024-01-01,822.85
97969,848,2023-08-09,624.08
97970,32,2024-06-19,595.66
97971,809,2024-01-05,500.11
97972,228,2024-07-05,305.56
97973,213,2023-10-30,256.7
97974,985,2024-05-23,156.06
97975,66,2023-11-04,454.91
97976,784,2024-02-26,226.87
97977,276,2023-11-10,548.25
97978,500,2024-05-25,336.76
97979,403,2023-08-28,489.92
97980,405,2023-12-14,389.7
97981,541,2024-01-31,325.33
97982,452,2024-06-07,255.35
97983,405,2023-09-06,429.68
97984,663,2023-10-03,144.81
97985,515,2024-02-09,927.02
97986,346,2023-10-04,373.61
97987,586,2024-05-16,489.76
97988,669,2023-12-24,447.96
97989,421,2024-01-23,914.44
97990,162,2024-06-01,812.9
97991,550,2023-10-04,814.58
97992,574,2024-02-16,465.83
97993,672,2023-09-19,847.33
97994,639,2023-11-07,682.49
97995,587,2024-03-25,291.29
97996,658,2024-06-10,970.11
97997,671,2023-10-13,106.8
97998,647,2024-06-12,762.64
97999,500,2023-11-22,164.25
98000,835,2023-12-05,369.72
98001,767,2023-12-27,842.48
98002,36,2023-12-28,544.68
98003,584,2024-01-21,305.26
98004,212,2024-07-01,958.54
98005,466,2023-09-07,856.65
98006,581,2024-02-27,643.27
98007,842,2023-11-14,566.46
98008,27,2024-05-30,635.99
98009,744,2023-08-10,584.65
98010,769,2024-04-05,917.16
98011,808,2024-02-08,842.59
98012,806,2024-06-16,475.37
98013,440,2024-05-18,967.03
98014,346,2024-03-14,30.91
98015,333,2024-04-13,351.97
98016,802,2023-08-27,927.3
98017,915,2023-10-17,738.81
98018,801,2024-05-03,320.85
98019,835,2023-10-01,608.62
98020,457,2023-08-20,683.89
98021,461,2024-01-13,904.39
98022,621,2024-03-31,508.16
98023,684,2023-08-16,188.89
98024,702,2023-09-21,572.63
98025,843,2024-03-19,796.08
98026,854,2024-02-15,452.74
98027,806,2023-11-04,177.73
98028,877,2023-09-16,306.43
98029,325,2024-07-08,492.19
98030,200,2023-08-21,555.78
98031,501,2023-09-08,595.34
98032,148,2023-10-20,70.96
98033,870,2024-07-06,264.31
98034,10,2024-01-04,870.29
98035,826,2023-08-07,696.19
98036,630,2024-04-18,745.31
98037,307,2024-02-09,541.44
98038,945,2024-01-16,464.59
98039,490,2023-09-09,232.02
98040,864,2023-08-31,163.66
98041,132,2024-03-15,444.62
98042,647,2024-01-07,868.57
98043,147,2024-03-15,509.61
98044,27,2023-11-11,492.54
98045,571,2024-04-13,21.72
